customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
160,Wake,Durning,Male,5,7/15/1964,Registered Nurse,Health,Mass Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,No,18
161,Tadd,Bloss,Male,49,1/21/1976,,,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,16
162,Port,Acuna,Male,90,8/12/1979,Nurse Practicioner,IT,Mass Customer,N,Ù¡Ù¢Ù£,No,15
163,Kessia,Helder,Female,58,9/6/1976,Librarian,Entertainment,High Net Worth,N,Ù¡Ù¢Ù£,Yes,14
164,Aarika,Van Vuuren,Female,55,8/7/1999,Senior Editor,Retail,Affluent Customer,N,NIL,Yes,1
165,Aldon,Roelofs,Male,61,3/25/1984,Administrative Officer,Argiculture,Mass Customer,N,Ù¡Ù¢Ù£,Yes,12
166,Elston,Oleszczak,Male,54,6/12/1955,Structural Analysis Engineer,Manufacturing,Affluent Customer,N,â¢,No,6
167,Nathalie,Tideswell,Female,95,10/27/1969,,Health,High Net Worth,N,-1,Yes,17
168,Reggie,Broggetti,U,8,,General Manager,IT,Affluent Customer,N,,Yes,
169,Alfy,Bruhnke,Male,20,10/19/1957,Data Coordiator,Telecommunications,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,5
170,Jammal,Gever,Male,80,6/2/1975,Pharmacist,Health,High Net Worth,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,21
171,Halli,Davidoff,Female,62,12/4/1970,Assistant Manager,Manufacturing,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,10
172,Hilton,Carney,Male,54,9/12/1988,Editor,Manufacturing,Affluent Customer,N,NIL,Yes,6
173,Ebba,Hanselmann,Female,99,1/2/1997,General Manager,Health,Affluent Customer,N,é¨è½æ ¼,No,1
174,Catie,Tosspell,Female,93,11/26/1989,Food Chemist,Health,Mass Customer,N,â,No,12
175,Templeton,Hambrook,Male,36,11/28/1975,Quality Engineer,Manufacturing,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,No,5
176,Angelo,Clayal,Male,39,4/13/1992,Accountant I,Property,Mass Customer,N,<script>alert('hi')</script>,No,10
177,Ondrea,Pablos,Female,25,11/9/1989,Professor,Financial Services,High Net Worth,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,4
178,Matthieu,Bertelmot,Male,2,4/3/1967,,,Affluent Customer,N,100,No,8
179,Esteban,Sewill,Male,23,5/11/1966,Environmental Tech,Manufacturing,High Net Worth,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,6
180,Trisha,Neasham,Female,16,9/17/1971,Web Designer III,Argiculture,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,No,14
181,Pavla,Braunle,Female,49,11/21/1982,Senior Editor,Manufacturing,Mass Customer,N,-100,No,9
182,Lydon,Dahlman,Male,99,11/20/1992,Sales Associate,Financial Services,Affluent Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,7
183,Dannie,Hissie,Female,7,8/5/1997,Geologist III,Retail,Affluent Customer,N,../../../../../../../../../../../etc/hosts,No,3
184,Nappie,Paolo,Male,40,12/13/1971,Marketing Manager,Manufacturing,High Net Worth,N,â,Yes,7
185,Crosby,Walcot,Male,80,12/13/1979,,Property,Mass Customer,N,â°â´âµ,Yes,13
186,Mireielle,Jeppe,Female,46,5/6/1974,Software Test Engineer I,Financial Services,Mass Customer,N,-100,No,3
187,Pincas,Ather,Male,97,1/28/1954,Structural Engineer,,Mass Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,11
188,Audry,Seine,Female,54,6/22/1975,Safety Technician II,Property,High Net Worth,N,',Yes,13
189,Umberto,Torricella,Male,73,7/19/1981,Safety Technician I,Financial Services,Affluent Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,10
190,Hayley,Girardengo,Female,42,2/4/1979,Registered Nurse,Health,Affluent Customer,N,-1,No,10
191,Christopher,Heining,Male,22,4/27/1960,Help Desk Operator,,Affluent Customer,N,ðµ ð ð ð,Yes,6
192,Goldi,Osler,Female,2,11/19/1978,Junior Executive,Health,Mass Customer,N,"""'",Yes,8
193,Foss,Hardes,Male,13,7/22/1964,Recruiting Manager,Manufacturing,Mass Customer,N,"<>?:""{}|_+",Yes,12
194,Ursala,Ferrai,Female,4,11/16/1974,Web Developer III,Financial Services,Affluent Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,10
195,Talyah,Rylatt,Female,34,11/14/1958,Project Manager,Manufacturing,Mass Customer,N,ì¸ëë°í ë¥´,No,6
196,Swen,Odhams,Male,90,2/22/1966,Programmer Analyst II,Manufacturing,High Net Worth,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,6
197,Avis,,Female,32,1/27/1977,,,High Net Worth,N,,No,5
198,Vanya,Gumb,Female,82,11/29/1981,Assistant Media Planner,Entertainment,Mass Customer,N,,No,16
199,Verla,Alven,Female,61,2/13/1978,Junior Executive,Health,Mass Customer,N,ðµ ð ð ð,Yes,21
200,Hube,Weald,Male,7,2/4/1957,Physical Therapy Assistant,Property,Affluent Customer,N,ï¼ï¼ï¼,Yes,19
201,Salem,Huie,Male,45,4/20/1966,Design Engineer,Manufacturing,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,Yes,11
202,Audie,Pillinger,Female,38,6/24/1963,Librarian,Entertainment,Affluent Customer,N,-1,Yes,16
203,Donovan,Conry,Male,71,1/13/1964,Senior Quality Engineer,Argiculture,Mass Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,Yes,11
204,Thorny,Hackworth,Male,56,10/1/1976,Editor,Financial Services,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,5
205,Rolfe,Kellard,Male,18,12/1/1958,Administrative Assistant II,Financial Services,Mass Customer,N,â¢,Yes,6
206,Mari,Chevolleau,Female,98,7/19/1954,Statistician I,,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,14
207,Adena,Whyman,Female,9,8/10/1994,,,Mass Customer,N,-100,No,7
208,Rutter,Excell,Male,57,10/31/1994,Office Assistant III,Property,High Net Worth,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,5
209,Udall,Bellard,Male,9,8/28/1957,Analog Circuit Design manager,,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,6
210,Albrecht,Thomasson,Male,50,11/18/1963,Assistant Manager,Property,Mass Customer,N,testâ testâ«,No,18
211,Beitris,,Female,6,3/4/1974,VP Marketing,Manufacturing,Mass Customer,N,-0.5,Yes,5
212,Nanice,Ellse,Female,21,11/19/2001,Desktop Support Technician,IT,Affluent Customer,N,â°â´âµ,No,1
213,Lockwood,Exroll,Male,13,5/14/1996,Actuary,Financial Services,High Net Worth,N,ã,Yes,6
214,Jeramie,Cellier,Male,82,11/29/1957,Food Chemist,Health,Mass Customer,N,ï¼ï¼ï¼,No,6
215,Debera,Foxworthy,Female,37,6/24/1974,Assistant Professor,Retail,High Net Worth,N,åè£½æ¼¢èª,Yes,18
216,Cinderella,Parcall,Female,12,1/12/1995,Quality Engineer,Financial Services,High Net Worth,N,"__ï¾(,_,*)",Yes,7
217,Jeralee,Quartly,Female,63,12/9/1979,,Manufacturing,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,16
218,Stefa,Dunnan,Female,37,8/6/1993,Administrative Officer,Property,High Net Worth,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,8
219,Markus,Mughal,Male,9,11/25/1964,Database Administrator III,Health,Mass Customer,N,åè£½æ¼¢èª,No,7
220,Jeniffer,Apark,Female,79,5/10/1954,Electrical Engineer,Manufacturing,High Net Worth,N,-0.5,No,9
221,Mara,Bloore,Female,14,3/10/1980,Tax Accountant,Manufacturing,Mass Customer,N,(ï½¡â â âï½¡),No,14
222,Nev,Larive,Male,89,9/3/1978,Clinical Specialist,Health,Mass Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,No,16
223,Ossie,Meaton,Male,13,11/26/1983,VP Sales,,Affluent Customer,N,NIL,Yes,14
224,Morgun,Girvan,Male,2,12/3/1967,Compensation Analyst,Financial Services,Affluent Customer,N,0,No,17
225,Brittaney,Pring,Female,84,3/11/1977,Pharmacist,Health,Affluent Customer,N,<script>alert('hi')</script>,No,13
226,Bondie,Letty,Male,96,11/11/1977,Database Administrator IV,Manufacturing,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,20
227,Wendall,McKeand,Male,99,8/14/1973,Accountant I,Entertainment,Mass Customer,N,-1,No,18
228,Lucia,Pickervance,Female,59,5/25/1986,Systems Administrator II,Manufacturing,High Net Worth,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,12
229,Vaughn,Lambis,Male,30,3/6/1966,,Property,High Net Worth,N,',No,19
230,Maegan,Scyone,Female,74,6/24/1954,Internal Auditor,Property,High Net Worth,N,â©testâ©,No,11
231,Basile,Winsor,Male,48,8/5/1995,Design Engineer,Financial Services,Mass Customer,N,â£,Yes,3
232,Zaria,Koeppke,Female,94,11/11/1987,Professor,Retail,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,12
233,Art,Barwell,Male,34,8/8/1986,Environmental Tech,Property,Mass Customer,N,â°â´âµ,No,13
234,Mead,Alpes,Female,71,8/12/1969,Chief Design Engineer,Retail,High Net Worth,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,12
235,Leona,Phateplace,Female,30,12/26/1976,Social Worker,Health,Mass Customer,N,2/1/2018 0:00,No,15
236,Tybalt,Gillingwater,Male,79,10/30/1954,Research Nurse,Health,Affluent Customer,N,â©testâ©,No,14
237,Reginald,Dartan,Male,18,3/7/1974,Account Coordinator,Property,High Net Worth,N,Ù¡Ù¢Ù£,Yes,11
238,Max,Bilborough,Male,54,2/4/1984,Programmer III,,Mass Customer,N,â©testâ©,Yes,14
239,Wells,Pressman,Male,62,12/13/1992,Registered Nurse,Health,Affluent Customer,N,1E+96,No,3
240,Gavin,Fawks,Male,49,7/28/1989,Administrative Assistant III,IT,High Net Worth,N,100,Yes,15
241,Quillan,Duigan,Male,94,5/9/1987,Quality Engineer,Entertainment,Mass Customer,N,<img src=x onerror=alert('hi') />,No,20
242,Taite,Droghan,Male,17,3/20/1992,Nurse,Property,Affluent Customer,N,âââ,No,8
243,Barbara,Croxley,Female,94,9/2/1976,Teacher,Manufacturing,High Net Worth,N,1,Yes,14
244,Germayne,Sperry,Male,57,11/25/1974,,Retail,Affluent Customer,N,1'; DROP TABLE users--,No,8
245,Noell,Grahlmans,Female,6,9/26/2001,Associate Professor,Financial Services,Affluent Customer,N,ð¾ ð ð ð ð ð ð ð,No,1
246,Binny,Whight,Female,63,2/28/1991,Technical Writer,Manufacturing,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,9
247,Kristal,Joysey,Female,62,5/6/1983,Staff Accountant II,Financial Services,High Net Worth,N,ï½ï½¨(Â´âï½â©,Yes,13
248,Inger,Eskell,Female,76,4/15/1978,Clinical Specialist,Health,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,12
249,D'arcy,Slay,Male,65,9/13/1992,Quality Control Specialist,IT,High Net Worth,N,-1,No,9
250,Kristofer,,Male,53,4/15/1988,Legal Assistant,Health,Mass Customer,N,Ù¡Ù¢Ù£,Yes,13
251,Mala,,Female,88,12/24/1977,VP Sales,Financial Services,Affluent Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,10
252,Anthea,Ruskin,Female,39,1/24/1983,Account Coordinator,Property,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,Yes,13
253,Amalee,Choak,Female,82,5/11/1997,Food Chemist,Health,Mass Customer,N,!@#$%^&*(),Yes,1
254,Barbie,Rubi,Female,98,9/22/1961,Information Systems Manager,Retail,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,14
255,Keeley,Kruger,Female,2,1/15/1954,Desktop Support Technician,IT,Mass Customer,N,âââ,No,5
256,Linell,Beadle,Female,16,5/7/1975,Director of Sales,Health,High Net Worth,N,NIL,Yes,21
257,Marissa,,Female,70,2/8/1966,Sales Associate,Manufacturing,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,19
258,Othella,Keher,Female,24,5/3/1992,Administrative Officer,Manufacturing,High Net Worth,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,No,9
259,Venita,Dymick,Female,70,7/22/1983,Senior Developer,Health,High Net Worth,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,3
260,Farand,Marriner,Female,47,8/30/1979,Senior Quality Engineer,Health,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,22
261,Marve,Pryn,Male,74,10/15/1977,Structural Engineer,,Mass Customer,N,1,No,8
262,Cordie,Petrelli,Male,97,12/23/1977,,Health,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,10
263,Tonia,Leigh,Female,89,11/19/1985,Dental Hygienist,Health,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,7
264,Jedd,Spiby,Male,31,12/7/1977,Technical Writer,Health,Mass Customer,N,1,No,11
265,Pennie,Stoile,Male,74,10/5/1965,Sales Representative,Retail,High Net Worth,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,18
266,Lelia,Garatty,Female,69,7/19/1989,Account Executive,Retail,Affluent Customer,N,00ËÆ$-,No,18
267,Edgar,Buckler,U,53,,,IT,High Net Worth,N,,No,
268,Kacie,Kidston,Female,60,10/18/1978,Chemical Engineer,Manufacturing,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,10
269,Zacherie,Grindley,Male,55,9/19/1954,Nurse Practicioner,Property,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,9
270,Auberta,Roundtree,Female,38,12/10/1970,Budget/Accounting Analyst III,,Mass Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,17
271,Doll,Burtwell,Female,51,2/13/1991,Financial Advisor,Financial Services,Mass Customer,N,1,No,4
272,Arlie,Crean,Female,22,6/6/1987,Product Engineer,Retail,Mass Customer,N,1,Yes,1
273,Nevile,Abraham,Male,54,4/22/1963,Computer Systems Analyst IV,,Mass Customer,N,Ù¡Ù¢Ù£,No,19
274,Tessi,Hesse,Female,66,9/15/1976,Social Worker,Health,Mass Customer,N,0/0,Yes,14
275,Dud,,Male,7,7/27/1955,VP Sales,Health,High Net Worth,N,ð¾ ð ð ð ð ð ð ð§,No,13
276,Goldi,Dwine,Female,47,3/25/1990,,Financial Services,Mass Customer,N,â£,No,22
277,Jehanna,Alvarado,Female,69,2/19/1956,VP Product Management,,High Net Worth,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,15
278,Sydney,Georger,Male,22,7/30/1997,Executive Secretary,,Affluent Customer,N,-1,Yes,4
279,Tamera,Hinckes,Female,0,9/9/1981,Web Designer I,Manufacturing,Mass Customer,N,â°â´âµ,No,11
280,Welch,MacAllaster,Male,15,3/22/1995,Geologist I,,Affluent Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,5
281,Jeanette,Sizzey,Female,51,12/27/1972,Cost Accountant,Financial Services,High Net Worth,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,8
282,Lauren,Curcher,Male,82,10/27/1989,VP Quality Control,Argiculture,High Net Worth,N,,Yes,11
283,Sari,Noye,Female,34,2/4/1991,Assistant Manager,Retail,Mass Customer,N,1;DROP TABLE users,No,2
284,Seth,Moorman,Male,38,4/11/1986,Financial Analyst,Financial Services,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,9
285,Julee,Janovsky,Female,3,11/19/1977,Community Outreach Specialist,Manufacturing,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,No,12
286,Kiley,Canaan,Male,99,8/1/1989,Accounting Assistant II,Manufacturing,Affluent Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,11
287,Hannie,Wodham,Female,41,5/6/1985,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,-1,No,4
288,Ebenezer,Seedman,Male,71,9/8/1985,,Manufacturing,High Net Worth,N,-100,No,9
289,Modestia,Lithgow,Female,43,4/12/1970,Clinical Specialist,Health,High Net Worth,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,No,10
290,Giorgio,Kevane,U,42,,Senior Sales Associate,IT,Mass Customer,N,,No,
291,Aime,Burston,Female,63,10/22/1971,Assistant Media Planner,Entertainment,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,4
292,Gelya,Gerant,Female,42,11/24/1961,VP Product Management,,Affluent Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,Yes,9
293,Virgilio,Willcocks,Male,80,12/10/1989,Administrative Assistant III,Manufacturing,Mass Customer,N,ð©ð½,Yes,20
294,Magnum,Slowan,Male,39,4/1/1959,Recruiting Manager,,High Net Worth,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,5
295,Lena,Chape,Female,64,12/26/1964,Database Administrator II,,Mass Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,18
296,Marshal,Rathbone,Male,34,6/19/1972,,Health,High Net Worth,N,-1,Yes,17
